NYT19980402.0453_4|Derek Glenn , a spokesman for the Newark Police Department , said that of nine women who had been killed last year , suspects had been arrested in only four cases .|26|arrested|POS|NONE|VERB|PAST|PERFECTIVE|OCCURRENCE
WSJ900813-0157_52|The unpredictability of Iraq s leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .||||||||No Class
WSJ900813-0157_53|Pentagon officials say the goal is to put 40,000 troops in the region by the end of the month .|2|say|POS|NONE|VERB|PRESENT|NONE|REPORTING
WSJ900813-0157_53|Pentagon officials say the goal is to put 40,000 troops in the region by the end of the month .|7|put|POS|NONE|VERB|PRESENT|NONE|OCCURRENCE
WSJ900813-0157_50|In the first days after President Bush announced the dispatching of U.S. troops , they note , the Iraqi leader made several nationwide addresses indirectly -- having them read by a television announcer .|9|dispatching|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
WSJ900813-0157_50|In the first days after President Bush announced the dispatching of U.S. troops , they note , the Iraqi leader made several nationwide addresses indirectly -- having them read by a television announcer .|28|read|POS|NONE|VERB|PRESPART|PERFECTIVE|OCCURRENCE
WSJ900813-0157_50|In the first days after President Bush announced the dispatching of U.S. troops , they note , the Iraqi leader made several nationwide addresses indirectly -- having them read by a television announcer .|20|made|POS|NONE|VERB|PAST|NONE|OCCURRENCE
WSJ900813-0157_50|In the first days after President Bush announced the dispatching of U.S. troops , they note , the Iraqi leader made several nationwide addresses indirectly -- having them read by a television announcer .|7|announced|POS|NONE|VERB|PAST|NONE|REPORTING
WSJ900813-0157_50|In the first days after President Bush announced the dispatching of U.S. troops , they note , the Iraqi leader made several nationwide addresses indirectly -- having them read by a television announcer .|23|addresses|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
WSJ900813-0157_51|That shows he s nervous about pinpointing his location , either because he s afraid we ll find him , or that internal enemies will , says one U.S. official .|18|find|POS|NONE|VERB|FUTURE|NONE|OCCURRENCE
WSJ900813-0157_51|That shows he s nervous about pinpointing his location , either because he s afraid we ll find him , or that internal enemies will , says one U.S. official .|2|shows|POS|NONE|VERB|PRESENT|NONE|OCCURRENCE
WSJ900813-0157_51|That shows he s nervous about pinpointing his location , either because he s afraid we ll find him , or that internal enemies will , says one U.S. official .|28|says|POS|NONE|VERB|PRESENT|NONE|REPORTING
WSJ900813-0157_51|That shows he s nervous about pinpointing his location , either because he s afraid we ll find him , or that internal enemies will , says one U.S. official .|7|pinpointing|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
WSJ900813-0157_56|And the U.S. is taking similar steps to ensure that its naval force is adequate to carry out a blockade of Iraq and support a war if necessary .|25|war|POS|NONE|NOUN|NONE|NONE|STATE
WSJ900813-0157_56|And the U.S. is taking similar steps to ensure that its naval force is adequate to carry out a blockade of Iraq and support a war if necessary .|14|adequate|POS|NONE|ADJECTIVE|PRESENT|NONE|STATE
WSJ900813-0157_56|And the U.S. is taking similar steps to ensure that its naval force is adequate to carry out a blockade of Iraq and support a war if necessary .|23|support|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
WSJ900813-0157_56|And the U.S. is taking similar steps to ensure that its naval force is adequate to carry out a blockade of Iraq and support a war if necessary .|19|blockade|POS|NONE|NOUN|NONE|NONE|STATE
WSJ900813-0157_56|And the U.S. is taking similar steps to ensure that its naval force is adequate to carry out a blockade of Iraq and support a war if necessary .|16|carry|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
WSJ900813-0157_56|And the U.S. is taking similar steps to ensure that its naval force is adequate to carry out a blockade of Iraq and support a war if necessary .|4|taking|POS|NONE|VERB|PRESENT|PROGRESSIVE|OCCURRENCE
WSJ900813-0157_56|And the U.S. is taking similar steps to ensure that its naval force is adequate to carry out a blockade of Iraq and support a war if necessary .|8|ensure|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
WSJ900813-0157_57|Over the weekend , Pentagon officials confirmed reports that a fourth U.S. aircraft carrier -- the John F. Kennedy -- and its powerful group of support ships could head for the Middle East within a few days .|28|head|POS|could|VERB|NONE|NONE|OCCURRENCE
WSJ900813-0157_57|Over the weekend , Pentagon officials confirmed reports that a fourth U.S. aircraft carrier -- the John F. Kennedy -- and its powerful group of support ships could head for the Middle East within a few days .|6|confirmed|POS|NONE|VERB|PAST|NONE|REPORTING
WSJ900813-0157_54|But the administration is n t putting any upper limit on how high the force could go after that , calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing .|26|mistake|POS|would|NOUN|NONE|NONE|OCCURRENCE
WSJ900813-0157_54|But the administration is n t putting any upper limit on how high the force could go after that , calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing .|20|calculating|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
WSJ900813-0157_54|But the administration is n t putting any upper limit on how high the force could go after that , calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing .|16|go|POS|could|VERB|NONE|NONE|OCCURRENCE
WSJ900813-0157_54|But the administration is n t putting any upper limit on how high the force could go after that , calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing .|33|keep|POS|NONE|NOUN|NONE|NONE|ASPECTUAL
WSJ900813-0157_54|But the administration is n t putting any upper limit on how high the force could go after that , calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing .|28|underestimate|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
WSJ900813-0157_54|But the administration is n t putting any upper limit on how high the force could go after that , calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing .|36|guessing|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
WSJ900813-0157_54|But the administration is n t putting any upper limit on how high the force could go after that , calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing .|6|putting|NEG|NONE|VERB|PRESENT|PROGRESSIVE|OCCURRENCE
WSJ900813-0157_55|U.S. commanders in charge of planning for Middle East crises have indicated in the past that they were capable of deploying as many as 300,000 troops .|9|crises|POS|NONE|NOUN|NONE|NONE|STATE
WSJ900813-0157_55|U.S. commanders in charge of planning for Middle East crises have indicated in the past that they were capable of deploying as many as 300,000 troops .|11|indicated|POS|NONE|VERB|PAST|PERFECTIVE|REPORTING
WSJ900813-0157_55|U.S. commanders in charge of planning for Middle East crises have indicated in the past that they were capable of deploying as many as 300,000 troops .|20|deploying|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
WSJ900813-0157_55|U.S. commanders in charge of planning for Middle East crises have indicated in the past that they were capable of deploying as many as 300,000 troops .|5|planning|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
WSJ900813-0157_55|U.S. commanders in charge of planning for Middle East crises have indicated in the past that they were capable of deploying as many as 300,000 troops .|18|capable|POS|NONE|ADJECTIVE|PAST|NONE|OCCURRENCE
WSJ900813-0157_58|Three other carriers and their escort vessels already are stationed within striking distance of Iraq or are steaming toward the area .|9|stationed|POS|NONE|VERB|PRESENT|NONE|OCCURRENCE
WSJ900813-0157_58|Three other carriers and their escort vessels already are stationed within striking distance of Iraq or are steaming toward the area .|17|steaming|POS|NONE|VERB|PRESENT|PROGRESSIVE|OCCURRENCE
WSJ900813-0157_59|But unless the military situation changes drastically , military officials say , the most likely plan will be for the Kennedy to eventually replace the carrier Dwight D. Eisenhower , which has been on patrol since March and was scheduled to return to port before hostilities erupted in Kuwait .|10|say|POS|NONE|VERB|PRESENT|NONE|REPORTING
WSJ900813-0157_59|But unless the military situation changes drastically , military officials say , the most likely plan will be for the Kennedy to eventually replace the carrier Dwight D. Eisenhower , which has been on patrol since March and was scheduled to return to port before hostilities erupted in Kuwait .|39|scheduled|POS|NONE|VERB|PAST|NONE|I_ACTION
WSJ900813-0157_59|But unless the military situation changes drastically , military officials say , the most likely plan will be for the Kennedy to eventually replace the carrier Dwight D. Eisenhower , which has been on patrol since March and was scheduled to return to port before hostilities erupted in Kuwait .|23|replace|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
WSJ900813-0157_59|But unless the military situation changes drastically , military officials say , the most likely plan will be for the Kennedy to eventually replace the carrier Dwight D. Eisenhower , which has been on patrol since March and was scheduled to return to port before hostilities erupted in Kuwait .|46|erupted|POS|NONE|VERB|PAST|NONE|OCCURRENCE
WSJ900813-0157_59|But unless the military situation changes drastically , military officials say , the most likely plan will be for the Kennedy to eventually replace the carrier Dwight D. Eisenhower , which has been on patrol since March and was scheduled to return to port before hostilities erupted in Kuwait .|41|return|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
WSJ900813-0157_59|But unless the military situation changes drastically , military officials say , the most likely plan will be for the Kennedy to eventually replace the carrier Dwight D. Eisenhower , which has been on patrol since March and was scheduled to return to port before hostilities erupted in Kuwait .|5|changes|POS|NONE|VERB|PRESENT|NONE|OCCURRENCE
PRI19980303.2000.2550_18|James Allmen says he has no problem with a privately funded academy , but he has a big problem with a Saudi funded school .|2|says|POS|NONE|VERB|PRESENT|NONE|REPORTING
PRI19980303.2000.2550_18|James Allmen says he has no problem with a privately funded academy , but he has a big problem with a Saudi funded school .|15|has|POS|NONE|VERB|PRESENT|NONE|STATE
PRI19980303.2000.2550_18|James Allmen says he has no problem with a privately funded academy , but he has a big problem with a Saudi funded school .|4|has|NEG|NONE|VERB|PRESENT|NONE|STATE
PRI19980303.2000.2550_19|The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .||||||||No Class
PRI19980303.2000.2550_14|There is , a- at a very deep level in our culture , um I think , a sense of , of ignorance about Islam , a fear about who Muslims are and what they re doing .|15|think|POS|NONE|VERB|PRESENT|NONE|I_STATE
PRI19980303.2000.2550_15|Many local residents denounced the bigotry , but opposition to the school then shifted .|3|denounced|POS|NONE|VERB|PAST|NONE|I_ACTION
PRI19980303.2000.2550_15|Many local residents denounced the bigotry , but opposition to the school then shifted .|13|shifted|POS|NONE|VERB|PAST|NONE|ASPECTUAL
PRI19980303.2000.2550_16|Now critics of the academy are targeting its owner , the Saudi government .|6|targeting|POS|NONE|VERB|PRESENT|PROGRESSIVE|OCCURRENCE
PRI19980303.2000.2550_17|Pastor James Allmen of the fellowship church and school in Ashburn has led the anti-Saudi campaign .|12|led|POS|NONE|VERB|PRESENT|PERFECTIVE|OCCURRENCE
PRI19980303.2000.2550_17|Pastor James Allmen of the fellowship church and school in Ashburn has led the anti-Saudi campaign .|15|campaign|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
PRI19980303.2000.2550_10|The academy bought a hundred acres in Loudon county , Virginia , and asked for permission to build a fifty million dollar campus .|13|asked|POS|NONE|VERB|PAST|NONE|I_ACTION
PRI19980303.2000.2550_10|The academy bought a hundred acres in Loudon county , Virginia , and asked for permission to build a fifty million dollar campus .|2|bought|POS|NONE|VERB|PAST|NONE|OCCURRENCE
PRI19980303.2000.2550_10|The academy bought a hundred acres in Loudon county , Virginia , and asked for permission to build a fifty million dollar campus .|17|build|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
PRI19980303.2000.2550_11|In the nearby suburban housing tracts , someone dropped off leaflets warning the school could bring thousands of Middle Eastern strangers and terrorists .|11|warning|POS|NONE|VERB|PRESPART|NONE|I_ACTION
PRI19980303.2000.2550_11|In the nearby suburban housing tracts , someone dropped off leaflets warning the school could bring thousands of Middle Eastern strangers and terrorists .|8|dropped|POS|NONE|VERB|PAST|NONE|OCCURRENCE
PRI19980303.2000.2550_11|In the nearby suburban housing tracts , someone dropped off leaflets warning the school could bring thousands of Middle Eastern strangers and terrorists .|15|bring|POS|could|VERB|NONE|NONE|OCCURRENCE
PRI19980303.2000.2550_12|Some residents of the mostly white , mostly middle class area became alarmed .|11|became|POS|NONE|VERB|PAST|NONE|I_STATE
PRI19980303.2000.2550_13|James Zogby of the Arab American Institute says it s a familiar story .|7|says|POS|NONE|VERB|PRESENT|NONE|REPORTING
wsj_0586_35|Traders said the market remains extremely nervous because of the wild swings seen on the New York Stock Exchange last week .||||||||No Class
wsj_0586_34|What s happening here is n t justified by the fundamentals .||||||||No Class
wsj_0586_37|Elsewhere , share prices closed lower in Paris , Zurich , Amsterdam , Brussels and Stockholm , and were mixed in Milan .|19|mixed|POS|NONE|ADJECTIVE|PAST|NONE|STATE
wsj_0586_37|Elsewhere , share prices closed lower in Paris , Zurich , Amsterdam , Brussels and Stockholm , and were mixed in Milan .|4|closed|POS|NONE|VERB|PAST|NONE|OCCURRENCE
wsj_0586_36|That s leaving small investors with cold feet , they said , and prompting institutions to take a reserved stance on the sidelines as well , at least until the market in New York settles down somewhat .|34|settles|POS|NONE|VERB|PRESENT|NONE|OCCURRENCE
wsj_0586_31|They said contributing to the downward drift was the fact that many professional traders had chosen to square positions ahead of the weekend .|1|said|POS|NONE|VERB|PAST|NONE|REPORTING
wsj_0586_31|They said contributing to the downward drift was the fact that many professional traders had chosen to square positions ahead of the weekend .|15|chosen|POS|NONE|VERB|PAST|PERFECTIVE|I_ACTION
wsj_0586_31|They said contributing to the downward drift was the fact that many professional traders had chosen to square positions ahead of the weekend .|17|square|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
wsj_0586_31|They said contributing to the downward drift was the fact that many professional traders had chosen to square positions ahead of the weekend .|6|drift|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
wsj_0586_30|Traders said that selling pressure wasn t enormous and that the DAX dropped Friday more on a lack of any substantial buying interest .|1|said|POS|NONE|VERB|PAST|NONE|REPORTING
wsj_0586_30|Traders said that selling pressure wasn t enormous and that the DAX dropped Friday more on a lack of any substantial buying interest .|12|dropped|POS|NONE|VERB|PAST|NONE|OCCURRENCE
wsj_0586_33|If you take away the outside influences , the market itself looks very cheap .|3|take|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
wsj_0586_32|It s the whole uncertainty about what s happening around us , said Valentin Von Korff , a trader at Credit Suisse First Boston in Frankfurt .|14|said|POS|NONE|VERB|PAST|NONE|REPORTING
wsj_0586_39|Share prices also closed lower in Sydney , Hong Kong , Singapore , Taipei , Manila , Wellington and Seoul .|3|closed|POS|NONE|VERB|PAST|NONE|OCCURRENCE
wsj_0586_38|The British shakeup was widely cited for the declines .|8|declines|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
wsj_0586_38|The British shakeup was widely cited for the declines .|2|shakeup|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
wsj_0586_38|The British shakeup was widely cited for the declines .|5|cited|POS|NONE|VERB|PAST|NONE|REPORTING
wsj_0520_3|Previously , an affiliate of Unicorp Canada disclosed a stake of less than 5% in Nashua , according to Daniel M. Junius , Nashua s treasurer .|17|according|POS|NONE|VERB|PRESPART|NONE|REPORTING
wsj_0520_3|Previously , an affiliate of Unicorp Canada disclosed a stake of less than 5% in Nashua , according to Daniel M. Junius , Nashua s treasurer .|7|disclosed|POS|NONE|VERB|PAST|NONE|OCCURRENCE
wsj_0520_2|Nashua , whose major business is selling copiers , facsimile machines and related supplies , said Reiss amp Co. B.V. of the Netherlands filed a request with the Federal Trade Commission under the Hart-Scott-Rodino Act for permission to buy more than $15 million of Nashua s stock but less than 25% .|38|buy|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
wsj_0520_2|Nashua , whose major business is selling copiers , facsimile machines and related supplies , said Reiss amp Co. B.V. of the Netherlands filed a request with the Federal Trade Commission under the Hart-Scott-Rodino Act for permission to buy more than $15 million of Nashua s stock but less than 25% .|15|said|POS|NONE|VERB|PAST|NONE|REPORTING
wsj_0520_2|Nashua , whose major business is selling copiers , facsimile machines and related supplies , said Reiss amp Co. B.V. of the Netherlands filed a request with the Federal Trade Commission under the Hart-Scott-Rodino Act for permission to buy more than $15 million of Nashua s stock but less than 25% .|23|filed|POS|NONE|VERB|PAST|NONE|OCCURRENCE
wsj_0520_1|Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares , or 10.4% of the 9.6 million outstanding .|9|saying|POS|NONE|VERB|PRESPART|NONE|REPORTING
wsj_0520_1|Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares , or 10.4% of the 9.6 million outstanding .|12|buy|POS|NONE|VERB|FUTURE|NONE|OCCURRENCE
wsj_0520_1|Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares , or 10.4% of the 9.6 million outstanding .|2|responded|POS|NONE|VERB|PAST|NONE|OCCURRENCE
wsj_0520_1|Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares , or 10.4% of the 9.6 million outstanding .|4|strengthening|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
wsj_0520_0|Nashua Corp. , rumored a potential takeover target for six months , said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua s shares .|18|sought|POS|NONE|VERB|PRESENT|PERFECTIVE|I_ACTION
wsj_0520_0|Nashua Corp. , rumored a potential takeover target for six months , said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua s shares .|3|rumored|POS|NONE|VERB|PASTPART|NONE|STATE
wsj_0520_0|Nashua Corp. , rumored a potential takeover target for six months , said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua s shares .|12|said|POS|NONE|VERB|PAST|NONE|REPORTING
wsj_0520_0|Nashua Corp. , rumored a potential takeover target for six months , said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua s shares .|20|approval|POS|NONE|NOUN|NONE|NONE|I_STATE
wsj_0520_0|Nashua Corp. , rumored a potential takeover target for six months , said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua s shares .|22|buy|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
wsj_0520_7|Nashua announced the Reiss request after the market closed .|1|announced|POS|NONE|VERB|PAST|NONE|I_ACTION
wsj_0520_7|Nashua announced the Reiss request after the market closed .|8|closed|POS|NONE|VERB|PAST|NONE|ASPECTUAL
wsj_0520_7|Nashua announced the Reiss request after the market closed .|4|request|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
wsj_0520_6|Its stock has slumped recently , closing unchanged Friday at $29 a share in composite trading on the New York Stock Exchange ; at that price , the company has a market value of about $278.4 million .|3|slumped|POS|NONE|VERB|PRESENT|PERFECTIVE|OCCURRENCE
wsj_0520_6|Its stock has slumped recently , closing unchanged Friday at $29 a share in composite trading on the New York Stock Exchange ; at that price , the company has a market value of about $278.4 million .|6|closing|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
wsj_0520_5|But the company has had weak results so far this year , with earnings declining 43% to $13.7 million , or $1.43 a share , on a 4% decline in revenue to $713.5 million through the first nine months of the year .|4|had|POS|NONE|VERB|PRESENT|PERFECTIVE|STATE
wsj_0520_5|But the company has had weak results so far this year , with earnings declining 43% to $13.7 million , or $1.43 a share , on a 4% decline in revenue to $713.5 million through the first nine months of the year .|14|declining|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
wsj_0520_4|Nashua s stock has fluctuated sharply on takeover speculation , rising to a high for the year of $42.875 a share in June from $29.75 in March .|10|rising|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
wsj_0520_4|Nashua s stock has fluctuated sharply on takeover speculation , rising to a high for the year of $42.875 a share in June from $29.75 in March .|4|fluctuated|POS|NONE|VERB|PRESENT|PERFECTIVE|OCCURRENCE
wsj_0520_9|The company said it amended its shareholder rights plan by reducing to 10% from 20% the level of ownership by an outsider that would trigger the issuance to other holders of rights to buy additional shares of Nashua common at half price .|10|reducing|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
wsj_0520_9|The company said it amended its shareholder rights plan by reducing to 10% from 20% the level of ownership by an outsider that would trigger the issuance to other holders of rights to buy additional shares of Nashua common at half price .|2|said|POS|NONE|VERB|PAST|NONE|REPORTING
wsj_0520_9|The company said it amended its shareholder rights plan by reducing to 10% from 20% the level of ownership by an outsider that would trigger the issuance to other holders of rights to buy additional shares of Nashua common at half price .|4|amended|POS|NONE|VERB|PAST|NONE|OCCURRENCE
wsj_0520_8|Mr. Junius said Nashua s intention is to remain an independent public company .|9|remain|POS|NONE|VERB|INFINITIVE|NONE|STATE
wsj_0520_8|Mr. Junius said Nashua s intention is to remain an independent public company .|2|said|POS|NONE|VERB|PAST|NONE|REPORTING
APW19980306.1001_4|Previously the Iraqis have resisted attempts to inspect such quarters .|5|attempts|POS|NONE|NOUN|NONE|NONE|I_ACTION
APW19980306.1001_4|Previously the Iraqis have resisted attempts to inspect such quarters .|4|resisted|POS|NONE|VERB|PRESENT|PERFECTIVE|I_ACTION
APW19980306.1001_4|Previously the Iraqis have resisted attempts to inspect such quarters .|7|inspect|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
WSJ900813-0157_18|Then yesterday , he tried to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel s occupation of the West Bank .|11|proposal|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
WSJ900813-0157_18|Then yesterday , he tried to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel s occupation of the West Bank .|24|occupation|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
WSJ900813-0157_18|Then yesterday , he tried to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel s occupation of the West Bank .|16|linking|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
WSJ900813-0157_18|Then yesterday , he tried to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel s occupation of the West Bank .|18|occupation|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
WSJ900813-0157_18|Then yesterday , he tried to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel s occupation of the West Bank .|4|tried|POS|NONE|VERB|PAST|NONE|I_ACTION
WSJ900813-0157_18|Then yesterday , he tried to entice Arab leaders with his proposal for a diplomatic solution linking his occupation of Kuwait with Israel s occupation of the West Bank .|6|entice|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
WSJ900813-0157_19|The proposal also called for replacing American and other Western troops in Saudi Arabia with Arab forces .|1|proposal|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
WSJ900813-0157_19|The proposal also called for replacing American and other Western troops in Saudi Arabia with Arab forces .|3|called|POS|NONE|VERB|PAST|NONE|I_ACTION
WSJ900813-0157_19|The proposal also called for replacing American and other Western troops in Saudi Arabia with Arab forces .|5|replacing|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
APW19980306.1001_24|The Security Council has said it will not lift the sweeping sanctions imposed on Iraq after its 1990 invasion of Kuwait until the U.N. inspectors certify that Baghdad has eliminated its weapons of mass destruction .|25|certify|POS|NONE|VERB|PRESENT|NONE|OCCURRENCE
APW19980306.1001_24|The Security Council has said it will not lift the sweeping sanctions imposed on Iraq after its 1990 invasion of Kuwait until the U.N. inspectors certify that Baghdad has eliminated its weapons of mass destruction .|12|imposed|POS|NONE|VERB|PASTPART|NONE|OCCURRENCE
APW19980306.1001_24|The Security Council has said it will not lift the sweeping sanctions imposed on Iraq after its 1990 invasion of Kuwait until the U.N. inspectors certify that Baghdad has eliminated its weapons of mass destruction .|18|invasion|POS|NONE|NOUN|NONE|NONE|OCCURRENCE
APW19980306.1001_24|The Security Council has said it will not lift the sweeping sanctions imposed on Iraq after its 1990 invasion of Kuwait until the U.N. inspectors certify that Baghdad has eliminated its weapons of mass destruction .|29|eliminated|POS|NONE|VERB|PRESENT|PERFECTIVE|OCCURRENCE
APW19980306.1001_24|The Security Council has said it will not lift the sweeping sanctions imposed on Iraq after its 1990 invasion of Kuwait until the U.N. inspectors certify that Baghdad has eliminated its weapons of mass destruction .|4|said|POS|NONE|VERB|PRESENT|NONE|REPORTING
APW19980306.1001_24|The Security Council has said it will not lift the sweeping sanctions imposed on Iraq after its 1990 invasion of Kuwait until the U.N. inspectors certify that Baghdad has eliminated its weapons of mass destruction .|8|lift|NEG|NONE|VERB|FUTURE|NONE|OCCURRENCE
WSJ900813-0157_17|So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .|24|war|POS|NONE|NOUN|NONE|NONE|STATE
WSJ900813-0157_17|So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .|12|supporting|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
WSJ900813-0157_17|So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .|15|calling|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
WSJ900813-0157_17|So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .|19|rise|POS|NONE|VERB|INFINITIVE|NONE|ASPECTUAL
WSJ900813-0157_17|So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .|28|invited|POS|NONE|VERB|PAST|NONE|OCCURRENCE
WSJ900813-0157_17|So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .|38|protect|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
WSJ900813-0157_17|So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .|5|tried|POS|NONE|VERB|PAST|NONE|I_ACTION
WSJ900813-0157_17|So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling on Arabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom .|7|scare|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
WSJ900813-0157_14|Iraq s first option , of course , may be simply to sit tight and hope it can endure a trade embargo longer than the West can live without Iraqi and Kuwaiti oil .||||||||No Class
WSJ900813-0157_15|Speaking on the ABC program , Abdul Amir al-Anbari , Iraq s ambassador to the U.N. , asserted that an embargo on Iraq could plunge the U.S. into a depression and the rest of the world into an economic crisis .||||||||No Class
WSJ900813-0157_12|The naval interdiction force is part of an overall American strategy that officials say is designed to leave the Iraqi leader with only the stark choice of backing out of Kuwait or launching new attacks to change his situation .||||||||No Class
WSJ900813-0157_13|Though they insist they are n t trying to lure Saddam Hussein into an attack , officials hope that if he strikes again , the U.S. and its allies will have such an impressive force in place in Saudi Arabia that they will be able to crush him in retaliation .|7|trying|POS|NONE|VERB|PRESENT|PROGRESSIVE|I_ACTION
APW19980306.1001_22|U.N. officials in New York on Friday finished drafting the rules , in consultation with Iraqi diplomats .|8|drafting|POS|NONE|VERB|PRESPART|NONE|OCCURRENCE
APW19980306.1001_22|U.N. officials in New York on Friday finished drafting the rules , in consultation with Iraqi diplomats .|7|finished|POS|NONE|VERB|PAST|NONE|ASPECTUAL
APW19980306.1001_23|The procedures are due to go before the Security Council next week .|5|go|POS|NONE|VERB|INFINITIVE|NONE|OCCURRENCE
wsj_0586_71|12.0 -17.9 @Beverly Enterprises ( U.S. ) . . . . . .||||||||No Class
wsj_0586_70|1.96 -18.0 @Computer Assoc Intl ( U.S. ) . . . . . . .||||||||No Class
wsj_0586_73|19.0 -16.5 @Lex Services ( England ) . . . ..... . . .||||||||No Class
wsj_0586_72|5.625 -16.7 @McDermott Intl ( U.S. ) . . . ...... . . .||||||||No Class
wsj_0586_75|Perspective||||||||No Class
wsj_0586_74|2.41 -16.3 Source : Morgan Stanley Capital Intl .||||||||No Class
wsj_0505_4|Weisfield s , based in Seattle , Wash. , currently operates 87 specialty jewelry stores in nine states .||||||||No Class
